marketDate,securityType,symbol,downRom,upRom,Kurtosis,VaR,Beta
2024-10-31,CS,HIG,-0.40396,0.35919,9.09444,0.31378,0.40706
2024-10-31,Other,HIGH,-1.0,1.0,9.58032,0.06635,0.03197
2024-10-31,Other,HIGpG,-1.0,1.0,3.15394,0.12715,0.20835
2024-10-31,CS,HIHO,-0.53991,0.79332,59.97956,0.71547,0.11855
2024-10-31,CS,HII,-0.89709,0.37588,87.21709,0.7231,0.84905
2024-10-31,CS,HIMS,-0.76401,1.06583,8.84576,1.216,1.612
2024-10-31,Other,HIMX,-1.0,1.0,7.23412,0.68218,1.46233
2024-10-31,Other,HIO,-1.0,1.0,2.87723,0.1577,0.28347
2024-10-31,CS,HIPO,-0.63694,1.27478,10.03025,1.29014,1.75502
2024-10-31,Other,HIPS,-1.0,1.0,3.33693,0.16931,0.39467
2024-10-31,Other,HISF,-1.0,1.0,0.74017,0.07878,0.1048
2024-10-31,CS,HITI,-0.50896,0.86849,2.74105,0.95693,0.74829
2024-10-31,CS,HIVE,-0.88043,1.0493,0.96436,1.48554,3.09753
2024-10-31,CS,HIW,-0.39622,0.54632,2.54872,0.52238,1.17492
2024-10-31,Other,HIX,-1.0,1.0,6.64727,0.2582,0.30433
2024-10-31,Other,HIYS,-1.0,1.0,2.87067,0.06516,0.15891
2024-10-31,Other,HJAN,-1.0,1.0,11.30245,0.04321,0.11309
2024-10-31,Other,HJUL,-1.0,1.0,6.7732,0.06882,0.24934
2024-10-31,Other,HKD,-1.0,1.0,11.10864,1.32316,0.68158
2024-10-31,CS,HKIT,-1.14482,1.0,133.37347,4.05062,1.094
2024-10-31,Other,HKND,-1.0,1.0,1.39363,0.15645,0.65749
2024-10-31,CS,HL,-0.53858,0.72705,0.85921,0.87232,2.08617
2024-10-31,Other,HLAL,-1.0,1.0,1.24646,0.20131,1.00845
2024-10-31,CS,HLF,-0.8902,0.64641,16.07917,1.04767,1.00084
2024-10-31,Other,HLGE,-1.0,1.0,0.73904,0.19393,0.9934
2024-10-31,CS,HLI,-0.29255,0.39719,0.21141,0.32801,0.79613
2024-10-31,CS,HLIO,-0.58971,0.53108,7.22254,0.6779,1.25686
2024-10-31,CS,HLIT,-0.89392,0.71347,22.59022,0.94441,1.08304
2024-10-31,CS,HLLY,-0.56104,0.60662,1.76462,0.79192,1.45943
2024-10-31,Other,HLLY.WS,-1.0,1.0,19.40202,5.28945,1.29011
2024-10-31,CS,HLMN,-0.39568,0.50872,0.72073,0.51907,1.52047
2024-10-31,Other,HLN,-1.0,1.0,3.20039,0.29629,0.20748
2024-10-31,CS,HLNE,-0.40711,0.42288,0.90578,0.41621,1.34116
2024-10-31,CS,HLP,-1.48416,1.0,7.77716,2.25246,0.6331
2024-10-31,CS,HLT,-0.30294,0.34574,0.53367,0.27128,0.88774
2024-10-31,CS,HLVX,-1.0,0.73909,125.26179,1.74288,1.53045
2024-10-31,CS,HLX,-0.54172,0.49734,1.99869,0.6306,1.21951
2024-10-31,CS,HLXB,-0.26152,0.33021,3.66842,0.20238,0.10531
2024-10-31,Other,HLpB,-1.0,1.0,2.85067,0.52391,-0.35006
2024-10-31,Other,HMC,-1.0,1.0,0.00969,0.37788,0.94478
2024-10-31,CS,HMN,-0.37053,0.38573,7.13077,0.3632,0.35395
2024-10-31,Other,HMOP,-1.0,1.0,2.41485,0.06013,0.02623
2024-10-31,CS,HMST,-1.10119,1.22986,23.64098,1.39664,1.6169
2024-10-31,Other,HMY,-1.0,1.0,3.23424,0.85999,1.45726
2024-10-31,Other,HNDL,-1.0,1.0,1.42583,0.13945,0.5539
2024-10-31,CS,HNI,-0.33949,0.45157,6.32386,0.40048,0.87952
2024-10-31,CS,HNNA,-0.51395,0.6772,31.32221,0.62709,0.21677
2024-10-31,Other,HNNAZ,-1.0,1.0,3.08156,0.36559,-0.04548
2024-10-31,CS,HNRG,-0.77552,0.82397,3.51638,1.14175,1.3044
2024-10-31,CS,HNST,-0.5933,1.13481,4.86632,1.16666,1.67462
2024-10-31,CS,HNVR,-0.40119,0.5224,7.09836,0.43744,-0.04107
2024-10-31,Other,HNW,-1.0,1.0,5.42685,0.13594,0.33751
2024-10-31,Other,HOCT,-1.0,1.0,8.06232,0.04708,0.06464
2024-10-31,Other,HODL,-1.0,1.0,1.28963,0.87215,1.68541
2024-10-31,CS,HOFT,-0.56756,0.57673,2.41145,0.74219,1.20237
2024-10-31,CS,HOFV,-0.65705,0.86555,4.15453,1.06811,0.81497
2024-10-31,Other,HOFVW,-1.0,1.0,5.21241,7.5813,-2.54656
2024-10-31,CS,HOG,-0.52017,0.53292,6.98267,0.61892,1.1186
2024-10-31,CS,HOLO,-1.0,1.0,224.68213,17.84576,4.56681
2024-10-31,Other,HOLOW,-1.0,1.0,25.45917,7.63907,1.24754
2024-10-31,CS,HOLX,-0.28374,0.37826,7.19299,0.27329,0.24911
2024-10-31,CS,HOMB,-0.3553,0.4491,1.29259,0.40867,0.96361
2024-10-31,Other,HOMZ,-1.0,1.0,2.14748,0.30744,1.00649
2024-10-31,CS,HON,-0.31945,0.3195,4.48317,0.26169,0.57797
2024-10-31,CS,HOND,-0.16288,0.22015,2.29992,0.0322,0.0689
2024-10-31,Other,HONDU,-1.0,1.0,19.38669,0.3813,0.06049
2024-10-31,Other,HONDW,-1.0,1.0,4.1803,1.55559,1.75294
2024-10-31,CS,HONE,-0.49232,0.50173,5.75465,0.55895,0.98757
2024-10-31,CS,HOOD,-0.77355,0.69969,3.01768,0.92904,2.29017
2024-10-31,CS,HOOK,-0.87691,1.38128,21.78165,1.56452,1.67979
2024-10-31,CS,HOPE,-0.4253,0.52408,2.74321,0.52033,1.01726
2024-10-31,CS,HOTH,-1.0,1.0,58.78752,1.81589,0.67643
2024-10-31,CS,HOUR,-0.66773,1.0834,9.83901,1.16974,0.22693
2024-10-31,CS,HOUS,-0.62589,0.87633,2.14308,1.10461,1.74716
2024-10-31,CS,HOV,-0.63121,0.80103,0.64759,1.00201,2.22838
2024-10-31,Other,HOVNP,-1.0,1.0,18.13453,0.20598,0.03085
2024-10-31,CS,HOVR,-1.0,1.0,11.16573,3.00368,0.35513
2024-10-31,Other,HOVRW,-1.0,1.0,12.81463,6.07088,-0.65783
2024-10-31,CS,HOWL,-0.96437,1.0,9.56907,1.89333,1.38315
2024-10-31,CS,HP,-0.45055,0.52958,3.19753,0.60134,0.84333
2024-10-31,CS,HPAI,-1.47515,1.0,5.26915,2.82823,-3.97903
2024-10-31,Other,HPAIW,-1.0,1.0,1.78738,4.41159,-4.25513
2024-10-31,CS,HPE,-0.49415,0.55044,4.57289,0.57128,1.30845
2024-10-31,Other,HPEpC,-1.0,1.0,0.76176,0.3738,0.91075
2024-10-31,Other,HPF,-1.0,1.0,4.27164,0.27168,0.48332
2024-10-31,Other,HPH,-1.0,1.0,24.49281,2.59354,1.49011
2024-10-31,Other,HPI,-1.0,1.0,1.19483,0.23784,0.4223
2024-10-31,CS,HPK,-0.57953,0.54714,0.75034,0.78339,0.62118
2024-10-31,Other,HPKEW,-1.0,1.0,1.96144,2.09452,0.92081
2024-10-31,CS,HPP,-0.63963,0.81728,2.66171,1.01332,1.51032
2024-10-31,Other,HPPpC,-1.0,1.0,2.75814,0.42057,0.30225
2024-10-31,CS,HPQ,-0.37556,0.53052,25.66741,0.46523,0.86538
2024-10-31,Other,HPS,-1.0,1.0,3.03496,0.21452,0.43039
2024-10-31,Other,HQGO,-1.0,1.0,0.93601,0.20506,1.09093
2024-10-31,Other,HQH,-1.0,1.0,1.9199,0.26037,0.65963
2024-10-31,CS,HQI,-0.60839,0.64728,5.01734,0.81545,1.14376
2024-10-31,Other,HQL,-1.0,1.0,1.18652,0.26775,0.69101
2024-10-31,CS,HQY,-0.438,0.45864,1.91446,0.48731,0.76324
2024-10-31,CS,HR,-0.39434,0.43604,2.15171,0.44368,0.72057
2024-10-31,CS,HRB,-0.32465,0.4945,11.17808,0.41629,0.64811
2024-10-31,CS,HRI,-0.51448,0.68167,5.70116,0.68958,1.63669
2024-10-31,CS,HRL,-0.42159,0.48527,26.14886,0.4398,0.17367
2024-10-31,CS,HRMY,-0.68856,0.69308,8.90922,0.84186,1.1343
2024-10-31,CS,HROW,-0.91989,1.37546,40.97277,1.39861,1.55569
2024-10-31,CS,HROWL,-0.29453,0.28662,28.37546,0.17065,-0.03392
2024-10-31,Other,HROWM,-1.0,1.0,17.69568,0.19802,0.08784
2024-10-31,CS,HRTG,-0.92658,1.06676,8.53868,1.28918,1.14365
2024-10-31,Other,HRTS,-1.0,1.0,0.86855,0.29802,0.904
2024-10-31,CS,HRTX,-0.9335,1.0,22.11116,1.68925,2.029
2024-10-31,CS,HRYU,-1.0,1.0,43.6285,3.87864,0.57023
2024-10-31,CS,HRZN,-0.36912,0.33404,5.50697,0.33091,0.28021
2024-10-31,CS,HSAI,-0.92032,0.9493,5.76988,1.37265,2.01892
2024-10-31,Other,HSBC,-1.0,1.0,7.98902,0.34395,0.62732
2024-10-31,Other,HSBH,-1.0,1.0,1.54895,0.31457,0.16535
2024-10-31,CS,HSCS,-1.35477,1.0,9.07284,2.42222,0.93235
2024-10-31,Other,HSCSW,-1.0,1.0,0.22615,9.32287,-5.48158
2024-10-31,Other,HSCZ,-1.0,1.0,3.37584,0.18506,0.70354
2024-10-31,CS,HSDT,-1.0,1.0,12.06713,1.95267,0.31
2024-10-31,CS,HSHP,-0.50032,0.57431,0.32795,0.7004,0.82635
2024-10-31,CS,HSIC,-0.36573,0.42572,3.57462,0.39725,0.60161
2024-10-31,CS,HSII,-0.39589,0.66903,20.36842,0.5846,0.85487
2024-10-31,Other,HSMV,-1.0,1.0,1.35022,0.19431,0.69647
2024-10-31,CS,HSON,-0.49041,0.63503,2.48597,0.69325,0.18294
2024-10-31,CS,HSPO,-0.17548,0.22625,4.43126,0.03346,0.01734
2024-10-31,Other,HSPOR,-1.0,1.0,0.53233,3.47748,0.68282
2024-10-31,Other,HSPOU,-1.0,1.0,2.18405,0.17011,-0.35294
2024-10-31,Other,HSPOW,-1.0,1.0,5.39437,7.29263,2.56489
2024-10-31,Other,HSRT,-1.0,1.0,5.53494,0.04031,0.01687
2024-10-31,CS,HST,-0.36141,0.374,0.43039,0.37663,1.06514
2024-10-31,CS,HSTM,-0.32165,0.44259,8.14445,0.3626,0.58457
2024-10-31,Other,HSUN,-1.0,1.0,2.94778,0.07636,0.11803
2024-10-31,CS,HSY,-0.30812,0.37176,0.18175,0.33138,0.16788
2024-10-31,Other,HTAB,-1.0,1.0,1.42435,0.08816,0.06357
2024-10-31,CS,HTBI,-0.38837,0.50346,1.42776,0.47882,1.05999
2024-10-31,CS,HTBK,-0.36192,0.5086,1.63614,0.47817,0.81284
2024-10-31,CS,HTCO,-1.27024,1.0,4.03852,2.93803,1.55324
2024-10-31,CS,HTCR,-0.88774,1.33721,1.94871,1.72878,0.78804
2024-10-31,Other,HTD,-1.0,1.0,2.53221,0.23325,0.47807
2024-10-31,Other,HTEC,-1.0,1.0,1.26989,0.29536,1.00835
2024-10-31,Other,HTFB,-1.0,1.0,14.00639,0.27573,-0.00439
2024-10-31,Other,HTFC,-1.0,1.0,3.97546,0.14434,-0.03544
2024-10-31,CS,HTGC,-0.45107,0.34408,21.28926,0.34833,0.74241
2024-10-31,CS,HTH,-0.35512,0.47789,1.69173,0.44223,0.9132
2024-10-31,Other,HTHT,-1.0,1.0,5.42674,0.69893,0.77425
2024-10-31,Other,HTIA,-1.0,1.0,16.0398,0.52409,0.32092
2024-10-31,Other,HTIBP,-1.0,1.0,4.9239,0.55958,0.16205
2024-10-31,CS,HTLD,-0.36451,0.40239,0.03313,0.43992,0.67655
2024-10-31,CS,HTLF,-0.4103,0.58374,7.92994,0.53663,1.21852
2024-10-31,Other,HTLFP,-1.0,1.0,2.34881,0.19834,0.10015
2024-10-31,CS,HTLM,-0.56371,0.65321,1.38228,0.74254,-0.48435
2024-10-31,CS,HTOO,-1.0,1.0,32.76022,2.44177,-0.2633
2024-10-31,Other,HTOOW,-1.0,1.0,49.41689,6.03463,-1.96922
2024-10-31,Other,HTRB,-1.0,1.0,1.21529,0.09809,0.11986
2024-10-31,Other,HTUS,-1.0,1.0,2.30275,0.19961,0.91271
2024-10-31,CS,HTZ,-0.75047,0.89573,1.31182,1.29802,1.64207
2024-10-31,Other,HTZWW,-1.0,1.0,2.1577,1.14054,1.46336
2024-10-31,CS,HUBB,-0.45204,0.41076,3.62968,0.43621,1.33258
2024-10-31,CS,HUBC,-1.0,1.0,10.87911,2.39312,-1.2416
2024-10-31,Other,HUBCW,-1.0,1.0,2.41795,4.38832,-1.435
2024-10-31,Other,HUBCZ,-1.0,1.0,10.56652,11.93266,-3.02258
2024-10-31,CS,HUBG,-0.36562,0.44209,2.06441,0.42085,0.9431
2024-10-31,CS,HUBS,-0.51179,0.49828,3.44582,0.57191,1.14477
2024-10-31,CS,HUDA,-0.94815,1.0,41.00309,1.57239,-1.08525
2024-10-31,Other,HUDAR,-1.0,1.0,0.90998,3.0613,-4.46491
2024-10-31,Other,HUDAU,-1.0,1.0,1.57707,3.21121,-6.89303
2024-10-31,CS,HUDI,-0.63045,1.34793,21.45607,1.26352,1.01535
2024-10-31,CS,HUHU,-0.65933,0.93335,0.01516,0.78772,0.78313
2024-10-31,Other,HUIZ,-1.0,1.0,6.5926,1.44982,0.73639
2024-10-31,CS,HUM,-0.67964,0.39698,10.88302,0.64794,0.19454
2024-10-31,CS,HUMA,-1.04308,1.11903,2.3247,1.5287,1.60746
2024-10-31,Other,HUMAW,-1.0,1.0,2.22512,2.29121,1.08543
2024-10-31,CS,HUN,-0.36411,0.45146,1.35927,0.44118,1.04363
2024-10-31,CS,HURA,-0.83594,1.0,0.465,2.53749,2.62209
2024-10-31,CS,HURC,-0.61604,0.59627,22.84494,0.68506,0.7352
2024-10-31,CS,HURN,-0.48305,0.50384,14.80475,0.48548,0.6207
2024-10-31,CS,HUSA,-0.85534,1.32104,9.0049,1.46713,-1.79061
2024-10-31,Other,HUSV,-1.0,1.0,0.75805,0.13088,0.44184
2024-10-31,CS,HUT,-0.98876,1.0,209.96417,5.88825,1.52573
2024-10-31,Other,HUYA,-1.0,1.0,3.25062,1.10976,1.41673
2024-10-31,CS,HVT,-0.51893,0.51672,1.05993,0.66633,0.97943
2024-10-31,CS,HVT.A,-0.85386,1.12042,2.89657,1.60975,0.7401
2024-10-31,Other,HWAY,-1.0,1.0,5.4367,0.26134,1.09007
2024-10-31,CS,HWBK,-0.46806,0.5209,2.79791,0.49657,0.3308
2024-10-31,CS,HWC,-0.38019,0.49386,1.3856,0.48959,1.15056
2024-10-31,Other,HWCPZ,-1.0,1.0,2.88783,0.22767,0.27964
2024-10-31,CS,HWH,-1.0,1.0,8.35732,3.02932,-0.86007
2024-10-31,CS,HWKN,-0.49932,0.63774,8.65886,0.63759,0.98304
2024-10-31,CS,HWM,-0.39865,0.57737,19.08893,0.47017,1.12457
2024-10-31,Other,HWMp,-1.0,1.0,2.92025,0.64722,-0.07594
2024-10-31,CS,HXL,-0.49987,0.36242,10.91396,0.47473,1.0702
2024-10-31,CS,HY,-0.65141,0.70505,17.22659,0.78406,1.42836
2024-10-31,CS,HYAC,-0.2096,0.24063,20.89483,0.06098,-0.003
2024-10-31,Other,HYAC.U,-1.0,1.0,11.43436,0.64865,-0.26441
2024-10-31,Other,HYAC.WS,-1.0,1.0,5.00484,3.13816,-0.22319
2024-10-31,Other,HYB,-1.0,1.0,31.69219,0.18306,0.34217
2024-10-31,Other,HYBB,-1.0,1.0,2.20549,0.07488,0.23711
2024-10-31,Other,HYBI,-1.0,1.0,3.22137,0.07586,0.17356
2024-10-31,Other,HYBL,-1.0,1.0,3.84921,0.05955,0.15764
2024-10-31,Other,HYD,-1.0,1.0,2.50971,0.08198,0.10083
2024-10-31,Other,HYDB,-1.0,1.0,1.66896,0.08014,0.2666
2024-10-31,Other,HYDR,-1.0,1.0,0.96644,0.67508,1.44378
2024-10-31,Other,HYDW,-1.0,1.0,2.56689,0.06843,0.20237
2024-10-31,Other,HYEM,-1.0,1.0,2.54167,0.08874,0.1862
2024-10-31,Other,HYFI,-1.0,1.0,1.89923,0.07849,0.25203
2024-10-31,CS,HYFM,-1.0,1.0,4.21573,1.10539,0.40168
2024-10-31,Other,HYG,-1.0,1.0,2.32291,0.07888,0.26841
2024-10-31,Other,HYGH,-1.0,1.0,8.89214,0.0863,0.23516
2024-10-31,Other,HYGI,-1.0,1.0,2.37677,0.07496,0.24975
2024-10-31,Other,HYGV,-1.0,1.0,2.10751,0.08082,0.25591
2024-10-31,Other,HYGW,-1.0,1.0,9.39953,0.07466,0.10435
2024-10-31,Other,HYHG,-1.0,1.0,8.28257,0.09306,0.22874
2024-10-31,Other,HYI,-1.0,1.0,0.99301,0.14131,0.21704
2024-10-31,Other,HYIN,-1.0,1.0,1.38878,0.22183,0.65049
2024-10-31,Other,HYKE,-1.0,1.0,5.80798,0.26218,0.02387
2024-10-31,Other,HYLB,-1.0,1.0,2.69185,0.07798,0.25793
2024-10-31,Other,HYLG,-1.0,1.0,2.98432,0.12934,0.35947
2024-10-31,CS,HYLN,-0.72659,1.09941,2.08597,1.3928,2.71411
2024-10-31,Other,HYLS,-1.0,1.0,2.66469,0.07901,0.19117
2024-10-31,Other,HYMB,-1.0,1.0,2.38489,0.08267,0.08415
2024-10-31,CS,HYMC,-0.7415,1.23163,4.71683,1.42722,1.49239
2024-10-31,Other,HYMCL,-1.0,1.0,12.97761,4.92499,2.44049
2024-10-31,Other,HYMCW,-1.0,1.0,3.84381,3.91037,-0.16651
2024-10-31,Other,HYMU,-1.0,1.0,2.40317,0.08515,0.09299
2024-10-31,CS,HYPR,-1.0,1.0,3.02337,1.1208,0.5875
2024-10-31,Other,HYRM,-1.0,1.0,2.06385,0.0776,0.22652
2024-10-31,Other,HYS,-1.0,1.0,1.37086,0.07495,0.22639
2024-10-31,Other,HYSA,-1.0,1.0,1.56362,0.0969,0.21878
2024-10-31,Other,HYSD,-1.0,1.0,1.63356,0.04723,0.13571
2024-10-31,Other,HYT,-1.0,1.0,2.99872,0.17631,0.38072
2024-10-31,Other,HYTR,-1.0,1.0,16.56688,0.09813,0.19055
2024-10-31,Other,HYUP,-1.0,1.0,2.23468,0.0853,0.2866
2024-10-31,Other,HYXF,-1.0,1.0,1.30685,0.08037,0.2484
2024-10-31,Other,HYXU,-1.0,1.0,1.9499,0.1219,0.31374
2024-10-31,Other,HYZD,-1.0,1.0,1.24773,0.07775,0.18661
2024-10-31,CS,HYZN,-1.33772,1.0,8.94759,2.23143,2.00056
2024-10-31,Other,HYZNW,-1.0,1.0,9.23469,6.64282,1.56035
2024-10-31,CS,HZO,-0.5867,0.88897,11.28253,0.97814,1.79468
2024-10-31,CS,IAC,-0.44761,0.51719,5.58991,0.53493,1.43004
2024-10-31,Other,IAE,-1.0,1.0,4.33888,0.24771,0.64905
2024-10-31,Other,IAF,-1.0,1.0,2.85194,0.31181,0.92204
2024-10-31,CS,IAG,-0.57292,0.84189,3.84203,0.91293,1.56925
2024-10-31,Other,IAGG,-1.0,1.0,45.78005,0.08235,0.05227
2024-10-31,Other,IAI,-1.0,1.0,0.60346,0.22005,0.86375
2024-10-31,Other,IAK,-1.0,1.0,1.66504,0.2152,0.36559
2024-10-31,Other,IAPR,-1.0,1.0,-0.05734,0.1405,0.53486
2024-10-31,CS,IART,-0.75501,0.50707,16.70734,0.78198,0.83585
2024-10-31,CS,IAS,-0.99722,0.71003,59.0732,0.97219,1.05312
2024-10-31,Other,IAT,-1.0,1.0,1.52299,0.38845,1.02238
2024-10-31,Other,IAU,-1.0,1.0,0.82462,0.21168,0.3431
2024-10-31,Other,IAUG,-1.0,1.0,0.06381,0.14195,0.48956
2024-10-31,Other,IAUM,-1.0,1.0,0.80576,0.21017,0.34034
2024-10-31,CS,IAUX,-0.57377,0.81337,1.56078,1.07456,1.39783
2024-10-31,CS,IBAC,-0.18234,0.22407,3.1495,0.04552,0.00433
2024-10-31,Other,IBACR,-1.0,1.0,1.8183,3.26705,-1.06274
2024-10-31,Other,IBAT,-1.0,1.0,0.84195,0.32048,0.97763
2024-10-31,Other,IBB,-1.0,1.0,0.50066,0.27159,0.87112
2024-10-31,Other,IBBQ,-1.0,1.0,0.43052,0.27177,0.7932
2024-10-31,CS,IBCP,-0.40534,0.50116,1.13966,0.48653,0.99202
2024-10-31,Other,IBD,-1.0,1.0,3.22388,0.10172,0.05115
2024-10-31,Other,IBDP,-1.0,1.0,13.27106,0.01862,0.0119
2024-10-31,Other,IBDQ,-1.0,1.0,4.06982,0.02254,0.02615
2024-10-31,Other,IBDR,-1.0,1.0,2.70692,0.03336,0.04824
2024-10-31,Other,IBDS,-1.0,1.0,2.77074,0.04848,0.07114
2024-10-31,Other,IBDT,-1.0,1.0,2.47428,0.0614,0.08907
2024-10-31,Other,IBDU,-1.0,1.0,2.47229,0.07356,0.10648
2024-10-31,Other,IBDV,-1.0,1.0,1.31461,0.08211,0.12235
2024-10-31,Other,IBDW,-1.0,1.0,1.6394,0.09091,0.13921
2024-10-31,Other,IBDX,-1.0,1.0,1.3716,0.0966,0.15895
2024-10-31,Other,IBDY,-1.0,1.0,1.29131,0.10224,0.16029
2024-10-31,Other,IBDZ,-1.0,1.0,-0.20906,0.10609,0.06963
2024-10-31,CS,IBEX,-0.46247,0.57865,11.64618,0.59636,0.97383
2024-10-31,CS,IBG,-1.0,1.0,-0.69012,2.94487,-3.83925
2024-10-31,Other,IBGA,-1.0,1.0,0.84191,0.17095,-0.07869
2024-10-31,Other,IBGK,-1.0,1.0,0.83753,0.21136,-0.09013
2024-10-31,Other,IBHD,-1.0,1.0,4.23176,0.03995,0.01273
2024-10-31,Other,IBHE,-1.0,1.0,3.98454,0.05379,0.10974
2024-10-31,Other,IBHF,-1.0,1.0,1.74267,0.05897,0.16303
2024-10-31,Other,IBHG,-1.0,1.0,2.21254,0.07197,0.19721
2024-10-31,Other,IBHH,-1.0,1.0,1.17753,0.08276,0.23124
2024-10-31,Other,IBHI,-1.0,1.0,3.29252,0.09083,0.26394
2024-10-31,Other,IBHJ,-1.0,1.0,2.28722,0.0875,0.26075
2024-10-31,Other,IBHK,-1.0,1.0,0.48646,0.07175,0.20516
2024-10-31,Other,IBIB,-1.0,1.0,96.41727,0.04665,0.01359
2024-10-31,Other,IBIC,-1.0,1.0,59.74252,0.05103,0.02388
2024-10-31,Other,IBID,-1.0,1.0,28.05632,0.05756,0.03987
2024-10-31,Other,IBIE,-1.0,1.0,14.97527,0.06677,0.06049
2024-10-31,Other,IBIF,-1.0,1.0,10.00919,0.0767,0.06421
2024-10-31,Other,IBIG,-1.0,1.0,9.13124,0.0891,0.07818
2024-10-31,Other,IBIH,-1.0,1.0,6.8378,0.09927,0.09298
2024-10-31,Other,IBII,-1.0,1.0,9.29891,0.10941,0.0994
2024-10-31,Other,IBIJ,-1.0,1.0,5.37299,0.11405,0.10615
2024-10-31,Other,IBIK,-1.0,1.0,0.87539,0.09395,0.045
2024-10-31,CS,IBIO,-1.40109,1.0,150.65102,3.52028,2.09173
2024-10-31,Other,IBIT,-1.0,1.0,1.27307,0.8746,1.67932
2024-10-31,CS,IBKR,-0.3746,0.37779,1.63625,0.34783,0.60613
2024-10-31,Other,IBLC,-1.0,1.0,0.16319,1.04549,2.73623
2024-10-31,CS,IBM,-0.38189,0.4126,13.61092,0.34564,0.70988
2024-10-31,Other,IBMM,-1.0,1.0,3.61192,0.01744,0.01882
2024-10-31,Other,IBMN,-1.0,1.0,1.24879,0.01961,0.00594
2024-10-31,Other,IBMO,-1.0,1.0,1.97772,0.02846,0.01819
2024-10-31,Other,IBMP,-1.0,1.0,0.80136,0.03445,0.03706
2024-10-31,Other,IBMQ,-1.0,1.0,1.22404,0.04103,0.02701
2024-10-31,Other,IBMR,-1.0,1.0,1.33352,0.05113,0.04234
2024-10-31,Other,IBMS,-1.0,1.0,1.7734,0.05254,-0.00788
2024-10-31,Other,IBN,-1.0,1.0,7.6049,0.36898,0.56175
2024-10-31,Other,IBND,-1.0,1.0,1.9197,0.12897,0.24151
2024-10-31,CS,IBO,-1.0,1.41945,-0.14598,2.50836,-2.25193
2024-10-31,CS,IBOC,-0.39643,0.4485,1.0655,0.45107,1.1319
2024-10-31,Other,IBOT,-1.0,1.0,1.14417,0.32689,1.45618
2024-10-31,CS,IBP,-0.57015,0.62726,3.00988,0.71001,1.98355
2024-10-31,Other,IBRN,-1.0,1.0,0.60176,0.34484,0.98262
2024-10-31,CS,IBRX,-1.05245,1.0,7.34331,1.84775,2.4022
2024-10-31,CS,IBTA,-0.88636,0.82244,9.08688,1.17946,1.49123
2024-10-31,Other,IBTE,-1.0,1.0,12.68054,0.02171,0.00892
2024-10-31,Other,IBTF,-1.0,1.0,4.59797,0.02467,0.01631
2024-10-31,Other,IBTG,-1.0,1.0,3.24724,0.0386,0.02773
2024-10-31,Other,IBTH,-1.0,1.0,3.0877,0.05433,0.03723
2024-10-31,Other,IBTI,-1.0,1.0,2.60236,0.0674,0.04801
2024-10-31,Other,IBTJ,-1.0,1.0,2.07056,0.07791,0.05719
2024-10-31,Other,IBTK,-1.0,1.0,1.8077,0.09077,0.06672
2024-10-31,Other,IBTL,-1.0,1.0,1.50402,0.10684,0.07726
2024-10-31,Other,IBTM,-1.0,1.0,1.0857,0.11118,0.07722
2024-10-31,Other,IBTO,-1.0,1.0,0.82648,0.11606,0.08157
2024-10-31,Other,IBTP,-1.0,1.0,1.3131,0.10338,-0.04659
2024-10-31,CS,IBTX,-0.44129,0.56428,1.06948,0.58933,1.25737
2024-10-31,Other,IBUF,-1.0,1.0,0.48397,0.07635,0.2631
2024-10-31,Other,IBUY,-1.0,1.0,0.29619,0.35626,1.36976
2024-10-31,CS,ICAD,-0.68799,1.06773,3.90137,1.21566,1.06817
2024-10-31,Other,ICAP,-1.0,1.0,1.5878,0.24021,0.7023
2024-10-31,CS,ICCC,-0.53904,0.59087,4.40063,0.70819,-0.0525
2024-10-31,CS,ICCH,-0.36057,1.15178,108.30266,0.83093,-0.06205
2024-10-31,CS,ICCM,-1.0,1.0,89.11173,1.73859,0.4889
2024-10-31,CS,ICCT,-1.0,1.0,21.6442,2.69675,0.52687
2024-10-31,CS,ICE,-0.34881,0.34526,7.18996,0.26915,0.58628
2024-10-31,Other,ICF,-1.0,1.0,2.62853,0.26636,0.69027
2024-10-31,CS,ICFI,-0.39387,0.43662,8.14113,0.39895,0.56247
2024-10-31,Other,ICG,-1.0,1.0,14.73643,1.57174,1.4802
2024-10-31,CS,ICHR,-0.61816,0.62439,3.12642,0.79606,2.32195
2024-10-31,CS,ICL,-0.42874,0.49301,1.24659,0.56187,1.14621
2024-10-31,Other,ICLK,-1.0,1.0,20.87967,1.60355,-0.00437
2024-10-31,Other,ICLN,-1.0,1.0,1.84686,0.40703,1.02402
2024-10-31,Other,ICLO,-1.0,1.0,13.73955,0.03733,0.00475
2024-10-31,CS,ICLR,-0.59942,0.4856,32.65151,0.58408,1.21392
2024-10-31,CS,ICMB,-0.45098,0.48472,7.81321,0.50592,0.09346
2024-10-31,CS,ICON,-0.72157,0.92205,1.42034,1.31984,0.77192
2024-10-31,Other,ICOP,-1.0,1.0,0.87119,0.48804,1.23533
2024-10-31,Other,ICOW,-1.0,1.0,0.95052,0.21791,0.65534
2024-10-31,Other,ICRpA,-1.0,1.0,4.26715,0.37673,-0.07321
2024-10-31,Other,ICSH,-1.0,1.0,15.26884,0.02232,0.01138
2024-10-31,CS,ICU,-1.0,1.0,3.14568,2.50655,0.28766
2024-10-31,Other,ICUCW,-1.0,1.0,2.93287,3.6051,-0.06897
